,Material,Space Group,ehull,Z_x,Electronegativity_x,IonizationPotential_x,ElectronAffinity_x,HOMO_x,LUMO_x,r_s_orbital_x,r_p_orbital_x,r_d_orbital_x,r_atomic_nonbonded_x,r_valence_lastorbital_x,r_covalent_x,Valence_x,PeriodicColumn_x,PeriodicColumn_upto18_x,NumberUnfilledOrbitals_x,Polarizability_x,Z_y,Electronegativity_y,IonizationPotential_y,ElectronAffinity_y,HOMO_y,LUMO_y,r_s_orbital_y,r_p_orbital_y,r_d_orbital_y,r_atomic_nonbonded_y,r_valence_lastorbital_y,r_covalent_y,Valence_y,PeriodicColumn_y,PeriodicColumn_upto18_y,NumberUnfilledOrbitals_y,Polarizability_y
153,ZnCl2,P-3m1,0.06212212896423752,30,1.65,-9.8943,1.9968,-5.9772,-0.7858,1.1068,1.6435,0.2997,1.31,1.1068,1.22,12.0,2.0,12.0,0.0,38.666,17,3.16,-13.8269,-3.6864,-8.5947,4.9242,0.6785,0.7567,1.3489,0.99,0.7567,1.02,7.0,7.0,17.0,1.0,14.57
154,ZrCl2,P-3m1,0.10671968024854683,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,17,3.16,-13.8269,-3.6864,-8.5947,4.9242,0.6785,0.7567,1.3489,0.99,0.7567,1.02,7.0,7.0,17.0,1.0,14.57
155,ZrCl2,P-4m2,0.46667858390974426,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,17,3.16,-13.8269,-3.6864,-8.5947,4.9242,0.6785,0.7567,1.3489,0.99,0.7567,1.02,7.0,7.0,17.0,1.0,14.57
156,ZrCl2,P-6m2,0.0,40,1.33,-6.6339,-0.0117,-3.6022,-0.5279,1.6694,1.7575,0.8444,1.48,0.8444,1.75,4.0,4.0,4.0,8.0,121.0,17,3.16,-13.8269,-3.6864,-8.5947,4.9242,0.6785,0.7567,1.3489,0.99,0.7567,1.02,7.0,7.0,17.0,1.0,14.57
157,AgI2,P-4m2,0.1172302698986793,47,1.93,-7.8182,-1.2721,-4.4022,0.9657,1.3241,1.4180000000000001,0.5486,1.53,1.3241,1.45,11.0,1.0,11.0,1.0,52.5,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
158,AgI2,P-3m1,0.11473505836330225,47,1.93,-7.8182,-1.2721,-4.4022,0.9657,1.3241,1.4180000000000001,0.5486,1.53,1.3241,1.45,11.0,1.0,11.0,1.0,52.5,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
159,AgI2,P-6m2,0.20472835576642104,47,1.93,-7.8182,-1.2721,-4.4022,0.9657,1.3241,1.4180000000000001,0.5486,1.53,1.3241,1.45,11.0,1.0,11.0,1.0,52.5,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
160,AlI2,P-6m2,0.3992478324170591,13,1.61,-5.7176,0.0364,-2.7119999999999997,3.1169,1.1043,1.3965,1.7101,1.18,1.3965,1.21,3.0,3.0,13.0,5.0,55.4,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
161,AlI2,P-3m1,0.2801325781395686,13,1.61,-5.7176,0.0364,-2.7119999999999997,3.1169,1.1043,1.3965,1.7101,1.18,1.3965,1.21,3.0,3.0,13.0,5.0,55.4,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
162,AsI2,P-3m1,0.3416389120145066,33,2.18,-9.0974,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,3.0,29.8,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
163,AuI2,P-3m1,0.07866971961206885,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
164,AuI2,P-4m2,0.03918670770743956,79,2.54,-9.3842,-2.3142,-5.7531,0.7024,1.2274,1.4369,0.6436,1.44,1.2274,1.36,25.0,1.0,11.0,1.0,36.1,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
165,BaI2,P-4m2,0.20564644736785742,56,0.89,-5.3475,1.0568,-3.2293,-1.9206,2.1967,2.3694,1.2663,1.98,2.1967,2.15,2.0,2.0,2.0,0.0,272.7,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
166,BaI2,P-3m1,0.021195083957194383,56,0.89,-5.3475,1.0568,-3.2293,-1.9206,2.1967,2.3694,1.2663,1.98,2.1967,2.15,2.0,2.0,2.0,0.0,272.7,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
167,BaI2,P-6m2,0.10510305079626536,56,0.89,-5.3475,1.0568,-3.2293,-1.9206,2.1967,2.3694,1.2663,1.98,2.1967,2.15,2.0,2.0,2.0,0.0,272.7,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
168,BiI2,P-6m2,0.3102658929086354,83,2.02,-7.8723,-1.5162,-4.5686,2.1526,0.9899,1.3017,0.5469,1.46,1.3017,1.48,29.0,5.0,15.0,3.0,50.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
169,CaI2,P-4m2,0.17370898228594922,20,1.0,-6.2818,1.2046,-3.7676,-1.9349,1.7988,2.0269,0.695,1.74,1.7988,1.76,2.0,2.0,2.0,0.0,160.77,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
170,CaI2,P-3m1,0.0,20,1.0,-6.2818,1.2046,-3.7676,-1.9349,1.7988,2.0269,0.695,1.74,1.7988,1.76,2.0,2.0,2.0,0.0,160.77,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
171,CaI2,P-6m2,0.10755473138567062,20,1.0,-6.2818,1.2046,-3.7676,-1.9349,1.7988,2.0269,0.695,1.74,1.7988,1.76,2.0,2.0,2.0,0.0,160.77,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
172,CdI2,P-6m2,0.15561626838159154,48,1.69,-9.2605,1.6111,-5.657,-0.9432,1.2355,1.804,0.5192,1.48,1.2355,1.44,12.0,2.0,12.0,0.0,46.8,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
173,CdI2,P-3m1,0.027079936196712673,48,1.69,-9.2605,1.6111,-5.657,-0.9432,1.2355,1.804,0.5192,1.48,1.2355,1.44,12.0,2.0,12.0,0.0,46.8,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
174,CdI2,P-4m2,0.0,48,1.69,-9.2605,1.6111,-5.657,-0.9432,1.2355,1.804,0.5192,1.48,1.2355,1.44,12.0,2.0,12.0,0.0,46.8,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
175,CuI2,P-4m2,0.0,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
176,CuI2,P-3m1,0.07692568936570066,29,1.9,-8.291,-1.4328,-4.6082,1.3569,1.2022,1.2492,0.319,1.38,1.2022,1.32,11.0,1.0,11.0,1.0,53.44,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
177,FeI2,P-3m1,0.189477359188088,26,1.83,-7.4058,-1.4423,-4.4232,-0.5256,1.3369,1.7071,0.3822,1.25,0.3822,1.32,8.0,8.0,8.0,4.0,58.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
178,GaI2,P-3m1,0.1473819421038879,31,1.81,-5.6321,0.1264,-2.5791,3.273,1.0027,1.344,0.2823,1.26,1.344,1.22,13.0,3.0,13.0,5.0,51.4,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
179,GaI2,P-4m2,0.14406781868844892,31,1.81,-5.6321,0.1264,-2.5791,3.273,1.0027,1.344,0.2823,1.26,1.344,1.22,13.0,3.0,13.0,5.0,51.4,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
180,GaI2,P-6m2,0.254584195876087,31,1.81,-5.6321,0.1264,-2.5791,3.273,1.0027,1.344,0.2823,1.26,1.344,1.22,13.0,3.0,13.0,5.0,51.4,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
181,GeI2,P-4m2,0.15317912719126933,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
182,GeI2,P-3m1,0.0026261131971487273,32,2.01,-7.3928,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,39.43,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
183,HfI2,P-3m1,0.242016896308334,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
184,HfI2,P-4m2,0.5849657939583213,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
185,HfI2,P-6m2,0.11423368762014463,72,1.3,-6.4985,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,8.0,109.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
186,HgI2,P-6m2,0.18887672842878947,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
187,HgI2,P-4m2,0.005735874795356921,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
188,HgI2,P-3m1,0.07663389567305323,80,2.0,-10.719000000000001,1.6880000000000002,-6.808,0.8594,1.1675,1.8734,0.6158,1.49,1.1675,1.32,26.0,2.0,12.0,0.0,34.27,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
189,InI2,P-6m2,0.1951311567575968,49,1.78,-5.3158,-0.0113,-2.5181,2.6968,1.1407,1.5133,0.4929,1.44,1.5133,1.42,13.0,3.0,13.0,5.0,62.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
190,InI2,P-4m2,0.13747519767606808,49,1.78,-5.3158,-0.0113,-2.5181,2.6968,1.1407,1.5133,0.4929,1.44,1.5133,1.42,13.0,3.0,13.0,5.0,62.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
191,InI2,P-3m1,0.12004079731218587,49,1.78,-5.3158,-0.0113,-2.5181,2.6968,1.1407,1.5133,0.4929,1.44,1.5133,1.42,13.0,3.0,13.0,5.0,62.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
192,IrI2,P-3m1,0.3856035109998142,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
193,IrI2,P-4m2,0.583584938217009,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
194,IrI2,P-6m2,0.8088356513657156,77,2.2,-8.8201,-2.541,-5.6901,0.5069,0.9966,1.4695,0.6939,1.37,0.6939,1.41,23.0,9.0,9.0,3.0,51.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
195,KI2,Pmm2,0.24909489464399437,19,0.82,-4.3142,-0.4514,-2.3189,-0.40399999999999997,2.2049,0.9378,0.9378,1.96,2.2049,2.03,1.0,1.0,1.0,1.0,290.6,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
196,MgI2,P-3m1,0.0012461386178581613,12,1.31,-7.9325,1.5388,-4.7054,-1.0945,1.3518,1.6131,1.9324,1.3,1.3518,1.41,2.0,2.0,2.0,0.0,70.89,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
197,MgI2,P-6m2,0.1601534710609146,12,1.31,-7.9325,1.5388,-4.7054,-1.0945,1.3518,1.6131,1.9324,1.3,1.3518,1.41,2.0,2.0,2.0,0.0,70.89,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
198,NbI2,P-6m2,0.376418260850663,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
199,NbI2,P-4m2,0.6216826496083556,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
200,NbI2,P-3m1,0.3159079935502363,41,1.6,-7.1783,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,7.0,106.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
201,OsI2,P-4m2,0.8421344690243071,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
202,OsI2,P-3m1,0.4375517058183049,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
203,OsI2,P-6m2,1.0674670267340396,76,2.2,-9.1155,-1.8446,-6.0059,-0.0685,1.3156,1.5096,0.7190000000000001,1.28,0.7190000000000001,1.44,22.0,8.0,8.0,4.0,57.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
204,PbI2,P-3m1,0.0,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
205,PbI2,P-6m2,0.07798461548316737,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
206,PbI2,P-4m2,0.14473925650974984,82,2.33,-6.54,-0.7047,-3.4960000000000004,2.5655,1.0396,1.4049,0.5676,1.47,1.4049,1.46,28.0,4.0,14.0,4.0,47.71,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
207,PdI2,P-4m2,0.26906047678920536,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
208,PdI2,P-3m1,0.1682125570059686,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
209,PdI2,P-6m2,0.3528482484511605,46,2.2,-8.97,-0.5361,-4.1184,-3.4298,1.4218,1.4577,0.5805,1.31,0.5805,1.39,10.0,10.0,10.0,0.0,32.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
210,PtI2,P-3m1,0.2665313030245192,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
211,PtI2,P-4m2,0.32213508474695673,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
212,PtI2,P-6m2,0.5040120990550369,78,2.28,-9.1302,-2.2143,-5.312,0.8213,0.9879,1.4721,0.6707,1.28,0.6707,1.36,24.0,10.0,10.0,2.0,44.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
213,RbI2,Pmm2,0.3101989215887263,37,0.82,-4.1437,-0.4859,-2.2313,-0.1321,2.3142,2.517,1.9965,2.11,2.3142,2.2,1.0,1.0,1.0,1.0,318.8,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
214,RhI2,P-4m2,0.3944415136640972,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
215,RhI2,P-6m2,0.508088508593028,45,2.28,-8.3124,-0.6679,-3.5046,-3.3159,1.4607,1.5004,0.6129,1.35,0.6129,1.42,9.0,9.0,9.0,3.0,58.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
216,RuI2,P-4m2,0.4868829647320947,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
217,RuI2,P-3m1,0.10248746994570783,44,2.2,-7.567,-1.0654,-3.596,1.1132,1.4868,1.548,0.6473,1.26,0.6473,1.46,8.0,8.0,8.0,4.0,65.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
218,ScI2,P-3m1,0.005242767570179385,21,1.36,-7.0542,0.8386,-3.2357,-0.1844,1.6506,1.6230000000000002,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,9.0,107.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
219,SnI2,P-3m1,0.0,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
220,SnI2,P-6m2,0.08496153862298311,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
221,SnI2,P-4m2,0.15718655976162016,50,1.96,-6.831,-0.8358,-3.6934,2.8969,1.0659999999999998,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,4.0,56.34,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
222,SrI2,P-6m2,0.09628115495084844,38,0.95,-5.8607,0.9177,-3.5253,-1.1102,1.9583,2.2671,1.0556,1.92,1.9583,1.95,2.0,2.0,2.0,0.0,197.2,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
223,SrI2,P-3m1,0.0,38,0.95,-5.8607,0.9177,-3.5253,-1.1102,1.9583,2.2671,1.0556,1.92,1.9583,1.95,2.0,2.0,2.0,0.0,197.2,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
224,SrI2,P-4m2,0.18805602525143827,38,0.95,-5.8607,0.9177,-3.5253,-1.1102,1.9583,2.2671,1.0556,1.92,1.9583,1.95,2.0,2.0,2.0,0.0,197.2,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
225,TaI2,P-6m2,0.5064912072430211,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
226,TaI2,P-3m1,0.46855137814294917,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
227,TaI2,P-4m2,0.729068149903513,73,1.5,-7.6933,0.2096,-3.5963,-0.4436,1.4665,1.6644,0.8370000000000001,1.38,0.8370000000000001,1.7,19.0,5.0,5.0,7.0,88.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
228,TiI2,P-6m2,0.05182139607533709,22,1.54,-7.3405,0.2887,-4.2515,-0.1659,1.5455,1.5379,0.5192,1.36,0.5192,1.6,4.0,4.0,4.0,8.0,92.0,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
229,TlI2,P-4m2,0.13780517759421307,81,2.04,-5.1215,0.0916,-2.3692,2.6329,1.0974,1.5446,0.5904,1.48,1.5446,1.45,27.0,3.0,13.0,5.0,51.6,53,2.66,-11.0916,-3.3175,-7.0839,4.2268,0.9024,1.0749,0.4119,1.33,1.0749,1.39,17.0,7.0,17.0,1.0,34.6
